store_id,sku_id,avg_daily_demand,on_hand,lead_time_days,demand_std,safety_stock,reorder_point,on_hand_units,target_stock,recommended_order_qty,max_sellable_units,days_cover_without_plan,stockout_days_without_plan,total_stock_with_plan,days_cover_with_plan,stockout_days_with_plan,stockout_days_reduced,lost_sales_avoided_units,lost_sales_avoided_value,inventory_value_before,inventory_value_after,inventory_value_change,best_case_demand,best_case_stockout_days,worst_case_demand,worst_case_stockout_days
ST001,SKU0028,0.2796208530805687,0.0,7,1.2620889140594063,5.5096361084370535,7.466982080001035,0.0,8.388625592417062,5.592417061611375,5.592417061611375,0.0,30.0,5.592417061611375,20.0,10.0,20.0,5.592417061611375,559.2417061611375,0.0,559.2417061611375,559.2417061611375,0.22369668246445498,5.0,0.33554502369668243,13.333333333333329
ST001,SKU0029,0.6244131455399061,0.0,7,2.4895565374246713,10.868133330220232,15.239025348999576,0.0,18.732394366197184,12.488262910798122,12.488262910798122,0.0,30.0,12.488262910798122,20.0,10.0,20.0,12.488262910798122,1248.826291079812,0.0,1248.826291079812,1248.826291079812,0.4995305164319249,5.0000000000000036,0.7492957746478873,13.333333333333332
ST001,SKU0030,0.23113207547169812,0.0,7,0.9481199363756768,4.139007781775498,5.756932310077385,0.0,6.933962264150944,4.622641509433962,4.622641509433962,0.0,30.0,4.622641509433962,20.0,10.0,20.0,4.622641509433962,462.26415094339626,0.0,462.26415094339626,462.26415094339626,0.1849056603773585,5.0,0.27735849056603773,13.333333333333332
ST001,SKU0031,0.5545023696682464,0.0,7,2.267916206091288,9.900564754823586,13.78208134250131,0.0,16.635071090047393,11.090047393364928,11.090047393364928,0.0,30.0,11.090047393364928,20.0,10.0,20.0,11.090047393364928,1109.0047393364928,0.0,1109.0047393364928,1109.0047393364928,0.44360189573459713,5.0,0.6654028436018956,13.333333333333332
ST001,SKU0032,0.6208530805687204,0.0,7,2.7444040435953263,11.980667484114942,16.326639048095984,0.0,18.62559241706161,12.417061611374407,12.417061611374407,0.0,30.0,12.417061611374407,20.0,10.0,20.0,12.417061611374407,1241.7061611374406,0.0,1241.7061611374406,1241.7061611374406,0.4966824644549763,5.0,0.7450236966824644,13.333333333333332
ST001,SKU0033,0.9150943396226415,0.0,7,3.1005821943087546,13.535559519332256,19.941219896690747,0.0,27.452830188679247,18.30188679245283,18.30188679245283,0.0,30.0,18.30188679245283,20.0,10.0,20.0,18.30188679245283,1830.188679245283,0.0,1830.188679245283,1830.188679245283,0.7320754716981133,5.0000000000000036,1.0981132075471698,13.333333333333332
ST001,SKU0034,0.2641509433962264,0.0,7,1.2528782921827655,5.4694272338424135,7.318483837615998,0.0,7.9245283018867925,5.283018867924528,5.283018867924528,0.0,30.0,5.283018867924528,20.0,10.0,20.0,5.283018867924528,528.3018867924528,0.0,528.3018867924528,528.3018867924528,0.21132075471698114,5.0000000000000036,0.3169811320754717,13.333333333333332
ST001,SKU0035,0.21800947867298578,0.0,7,0.8279969058518294,3.6146119337045883,5.140678284415489,0.0,6.540284360189574,4.360189573459715,4.360189573459715,0.0,30.0,4.360189573459715,20.0,10.0,20.0,4.360189573459715,436.01895734597156,0.0,436.01895734597156,436.01895734597156,0.17440758293838865,5.0000000000000036,0.2616113744075829,13.333333333333332
ST001,SKU0036,0.985781990521327,0.0,7,4.005328204833658,17.485218876151347,24.385692809800638,0.0,29.57345971563981,19.715639810426538,19.715639810426538,0.0,30.0,19.715639810426538,19.999999999999996,10.000000000000004,19.999999999999996,19.715639810426538,1971.5639810426537,0.0,1971.5639810426537,1971.5639810426537,0.7886255924170616,5.0000000000000036,1.1829383886255924,13.333333333333336
ST001,SKU0037,0.7075471698113207,0.0,7,2.594076303774116,11.324413289824724,16.27724347850397,0.0,21.22641509433962,14.150943396226413,14.150943396226413,0.0,30.0,14.150943396226413,20.0,10.0,20.0,14.150943396226413,1415.0943396226414,0.0,1415.0943396226414,1415.0943396226414,0.5660377358490566,5.0000000000000036,0.8490566037735848,13.333333333333336
ST001,SKU0038,0.981042654028436,0.0,7,3.4750294076289845,15.170204958516948,22.037503536716,0.0,29.431279620853083,19.620853080568722,19.620853080568722,0.0,30.0,19.620853080568722,20.0,10.0,20.0,19.620853080568722,1962.0853080568722,0.0,1962.0853080568722,1962.0853080568722,0.7848341232227489,5.0,1.1772511848341232,13.333333333333332
ST001,SKU0039,0.23222748815165878,0.0,7,1.0365254529770962,4.524941150673852,6.150533567735463,0.0,6.966824644549764,4.644549763033176,4.644549763033176,0.0,30.0,4.644549763033176,20.0,10.0,20.0,4.644549763033176,464.4549763033176,0.0,464.4549763033176,464.4549763033176,0.18578199052132705,5.0000000000000036,0.2786729857819905,13.333333333333332
ST001,SKU0040,0.4881516587677725,0.0,7,2.0779114733731574,9.071101058172758,12.488162669547165,0.0,14.644549763033176,9.76303317535545,9.76303317535545,0.0,30.0,9.76303317535545,20.0,10.0,20.0,9.76303317535545,976.3033175355449,0.0,976.3033175355449,976.3033175355449,0.39052132701421804,5.0000000000000036,0.585781990521327,13.333333333333332
ST001,SKU0041,0.2688679245283019,0.0,7,1.0523603087537183,4.594068049885855,6.4761435215839676,0.0,8.066037735849056,5.377358490566038,5.377358490566038,0.0,30.0,5.377358490566038,20.0,10.0,20.0,5.377358490566038,537.7358490566038,0.0,537.7358490566038,537.7358490566038,0.21509433962264152,5.0,0.32264150943396225,13.333333333333332
ST001,SKU0042,0.5377358490566038,0.0,7,2.0775237187410163,9.069408319334265,12.83355926273049,0.0,16.132075471698112,10.754716981132075,10.754716981132075,0.0,30.0,10.754716981132075,20.0,10.0,20.0,10.754716981132075,1075.4716981132076,0.0,1075.4716981132076,1075.4716981132076,0.43018867924528303,5.0,0.6452830188679245,13.333333333333332
ST001,SKU0043,0.2938388625592417,0.0,7,1.154250922875395,5.038870472616899,7.09574251053159,0.0,8.81516587677725,5.8767772511848335,5.8767772511848335,0.0,30.0,5.8767772511848335,20.0,10.0,20.0,5.8767772511848335,587.6777251184833,0.0,587.6777251184833,587.6777251184833,0.23507109004739335,5.0,0.35260663507109,13.333333333333336
ST001,SKU0044,0.8578199052132701,0.0,7,3.480376688121696,15.193548456234415,21.198287792727307,0.0,25.734597156398102,17.156398104265403,17.156398104265403,0.0,30.0,17.156398104265403,20.0,10.0,20.0,17.156398104265403,1715.6398104265402,0.0,1715.6398104265402,1715.6398104265402,0.6862559241706161,5.0,1.0293838862559241,13.333333333333332
ST001,SKU0045,0.5213270142180095,0.0,7,2.3367193409279516,10.200924128752689,13.850213228278756,0.0,15.639810426540286,10.42654028436019,10.42654028436019,0.0,30.0,10.42654028436019,20.0,10.0,20.0,10.42654028436019,1042.654028436019,0.0,1042.654028436019,1042.654028436019,0.41706161137440767,5.0000000000000036,0.6255924170616114,13.333333333333332
ST001,SKU0046,0.49056603773584906,0.0,7,1.59528501379509,6.964200237670586,10.39816250182153,0.0,14.716981132075471,9.81132075471698,9.81132075471698,0.0,30.0,9.81132075471698,20.0,10.0,20.0,9.81132075471698,981.132075471698,0.0,981.132075471698,981.132075471698,0.39245283018867927,5.0000000000000036,0.5886792452830188,13.333333333333332
ST001,SKU0047,0.7061611374407583,0.0,7,2.855055658302711,12.463715964342681,17.40684392642799,0.0,21.184834123222746,14.123222748815165,14.123222748815165,0.0,30.0,14.123222748815165,20.0,10.0,20.0,14.123222748815165,1412.3222748815165,0.0,1412.3222748815165,1412.3222748815165,0.5649289099526066,5.0,0.8473933649289099,13.333333333333336
ST001,SKU0048,0.95260663507109,0.0,7,3.4925267605415162,15.246589471790958,21.91483591728859,0.0,28.5781990521327,19.0521327014218,19.0521327014218,0.0,30.0,19.0521327014218,20.0,10.0,20.0,19.0521327014218,1905.2132701421801,0.0,1905.2132701421801,1905.2132701421801,0.762085308056872,5.0,1.1431279620853079,13.333333333333332
ST001,SKU0049,0.5023696682464455,0.0,7,1.9769490866651276,8.63035080262114,12.146938480346257,0.0,15.071090047393364,10.04739336492891,10.04739336492891,0.0,30.0,10.04739336492891,20.0,10.0,20.0,10.04739336492891,1004.739336492891,0.0,1004.739336492891,1004.739336492891,0.4018957345971564,5.0,0.6028436018957345,13.333333333333332
ST001,SKU0050,0.5545023696682464,0.0,7,2.3584934888396707,10.295978946387518,14.177495534065242,0.0,16.635071090047393,11.090047393364928,11.090047393364928,0.0,30.0,11.090047393364928,20.0,10.0,20.0,11.090047393364928,1109.0047393364928,0.0,1109.0047393364928,1109.0047393364928,0.44360189573459713,5.0,0.6654028436018956,13.333333333333332
ST001,SKU0051,0.8815165876777251,0.0,7,3.8396663512614295,16.76202376678586,22.932639880529933,0.0,26.445497630331754,17.6303317535545,17.6303317535545,0.0,30.0,17.6303317535545,19.999999999999996,10.000000000000004,19.999999999999996,17.6303317535545,1763.03317535545,0.0,1763.03317535545,1763.03317535545,0.7052132701421802,5.0000000000000036,1.0578199052132702,13.333333333333336
ST001,SKU0052,0.6113744075829384,0.0,7,2.201874419477966,9.61226001802013,13.8918808711007,0.0,18.341232227488153,12.227488151658768,12.227488151658768,0.0,30.0,12.227488151658768,20.0,10.0,20.0,12.227488151658768,1222.7488151658767,0.0,1222.7488151658767,1222.7488151658767,0.4890995260663507,5.0,0.733649289099526,13.333333333333332
ST001,SKU0053,0.6933962264150944,0.0,7,2.539797688249376,11.087460554815593,15.941234139721253,0.0,20.80188679245283,13.867924528301888,13.867924528301888,0.0,30.0,13.867924528301888,20.0,10.0,20.0,13.867924528301888,1386.7924528301887,0.0,1386.7924528301887,1386.7924528301887,0.5547169811320755,4.9999999999999964,0.8320754716981132,13.333333333333332
ST001,SKU0054,0.5233644859813084,0.0,7,2.5132355532934967,10.971503829231677,14.635055231100836,0.0,15.70093457943925,10.467289719626168,10.467289719626168,0.0,30.0,10.467289719626168,20.0,10.0,20.0,10.467289719626168,1046.7289719626167,0.0,1046.7289719626167,1046.7289719626167,0.4186915887850467,5.0,0.62803738317757,13.333333333333332
ST001,SKU0055,0.9052132701421801,0.0,7,3.5830980645264994,15.64197756312507,21.97847045412033,0.0,27.156398104265403,18.104265402843602,18.104265402843602,0.0,30.0,18.104265402843602,20.0,10.0,20.0,18.104265402843602,1810.4265402843603,0.0,1810.4265402843603,1810.4265402843603,0.7241706161137441,5.0,1.086255924170616,13.333333333333332
ST001,SKU0056,0.24644549763033174,0.0,7,1.0401117937240771,4.540597284133713,6.265715767546036,0.0,7.393364928909953,4.9289099526066344,4.9289099526066344,0.0,30.0,4.9289099526066344,19.999999999999996,10.000000000000004,19.999999999999996,4.9289099526066344,492.89099526066343,0.0,492.89099526066343,492.89099526066343,0.1971563981042654,5.0000000000000036,0.2957345971563981,13.333333333333336
ST001,SKU0057,0.4786729857819905,0.0,7,1.8343988614880518,8.00804926811572,11.358760168589653,0.0,14.360189573459715,9.57345971563981,9.57345971563981,0.0,30.0,9.57345971563981,20.0,10.0,20.0,9.57345971563981,957.345971563981,0.0,957.345971563981,957.345971563981,0.38293838862559243,5.0,0.5744075829383886,13.333333333333332
ST001,SKU0058,0.5639810426540285,0.0,7,1.9394233997372592,8.466532804230928,12.414400102809127,0.0,16.919431279620856,11.27962085308057,11.27962085308057,0.0,30.0,11.27962085308057,20.0,10.0,20.0,11.27962085308057,1127.9620853080569,0.0,1127.9620853080569,1127.9620853080569,0.4511848341232228,5.0,0.6767772511848341,13.333333333333332
ST001,SKU0059,0.3209302325581395,0.0,7,1.1935492776954495,5.210427034366836,7.456938662273812,0.0,9.627906976744185,6.4186046511627906,6.4186046511627906,0.0,30.0,6.4186046511627906,20.0,10.0,20.0,6.4186046511627906,641.8604651162791,0.0,641.8604651162791,641.8604651162791,0.2567441860465116,5.0,0.3851162790697674,13.333333333333332
ST001,SKU0060,0.9241706161137441,0.0,7,3.307125589691085,14.437222576887734,20.906416889683943,0.0,27.725118483412324,18.48341232227488,18.48341232227488,0.0,30.0,18.48341232227488,20.0,10.0,20.0,18.48341232227488,1848.341232227488,0.0,1848.341232227488,1848.341232227488,0.7393364928909953,5.0000000000000036,1.1090047393364928,13.333333333333332
ST001,SKU0061,0.7109004739336493,0.0,7,2.8362995080864084,12.381836184450922,17.358139501986468,0.0,21.32701421800948,14.218009478672986,14.218009478672986,0.0,30.0,14.218009478672986,20.0,10.0,20.0,14.218009478672986,1421.8009478672986,0.0,1421.8009478672986,1421.8009478672986,0.5687203791469194,5.0,0.8530805687203792,13.333333333333332
ST001,SKU0062,0.8957345971563981,0.0,7,3.789525765742452,16.54313555899313,22.813277739087916,0.0,26.872037914691944,17.914691943127963,17.914691943127963,0.0,30.0,17.914691943127963,20.0,10.0,20.0,17.914691943127963,1791.4691943127964,0.0,1791.4691943127964,1791.4691943127964,0.7165876777251186,5.0,1.0748815165876777,13.333333333333332
ST001,SKU0063,0.26291079812206575,0.0,7,1.2117292245809725,5.28979140457414,7.1301669914286,0.0,7.887323943661972,5.258215962441315,5.258215962441315,0.0,30.0,5.258215962441315,20.0,10.0,20.0,5.258215962441315,525.8215962441315,0.0,525.8215962441315,525.8215962441315,0.2103286384976526,5.0,0.3154929577464789,13.333333333333332
ST001,SKU0064,0.25118483412322273,0.0,7,0.9653205828005663,4.214097025944684,5.9723908648072435,0.0,7.535545023696682,5.023696682464455,5.023696682464455,0.0,30.0,5.023696682464455,20.0,10.0,20.0,5.023696682464455,502.3696682464455,0.0,502.3696682464455,502.3696682464455,0.2009478672985782,5.0,0.30142180094786725,13.333333333333332
ST001,SKU0065,0.27488151658767773,0.0,7,1.0329266604627996,4.509230659152485,6.433401275266229,0.0,8.246445497630331,5.497630331753554,5.497630331753554,0.0,30.0,5.497630331753554,20.0,10.0,20.0,5.497630331753554,549.7630331753554,0.0,549.7630331753554,549.7630331753554,0.2199052132701422,5.0000000000000036,0.3298578199052133,13.333333333333336
ST001,SKU0066,0.9292452830188679,0.0,7,6.554886270932485,28.6152882595782,35.12000524071028,0.0,27.877358490566035,18.58490566037736,18.58490566037736,0.0,30.0,18.58490566037736,20.0,10.0,20.0,18.58490566037736,1858.4905660377358,0.0,1858.4905660377358,1858.4905660377358,0.7433962264150944,5.0,1.1150943396226414,13.333333333333332
ST001,SKU0067,0.49295774647887325,0.0,7,1.8004708983355964,7.859937095678324,11.310641321030438,0.0,14.788732394366198,9.859154929577464,9.859154929577464,0.0,30.0,9.859154929577464,19.999999999999996,10.000000000000004,19.999999999999996,9.859154929577464,985.9154929577464,0.0,985.9154929577464,985.9154929577464,0.3943661971830986,5.0000000000000036,0.5915492957746479,13.333333333333336
ST001,SKU0068,0.5707547169811321,0.0,7,2.1462396071733103,9.369386819986937,13.364669838854862,0.0,17.122641509433965,11.415094339622643,11.415094339622643,0.0,30.0,11.415094339622643,20.0,10.0,20.0,11.415094339622643,1141.5094339622642,0.0,1141.5094339622642,1141.5094339622642,0.4566037735849057,5.0,0.6849056603773586,13.333333333333332
ST001,SKU0069,0.9292452830188679,0.0,7,3.5197066600395086,15.365243042097799,21.869960023229872,0.0,27.877358490566035,18.58490566037736,18.58490566037736,0.0,30.0,18.58490566037736,20.0,10.0,20.0,18.58490566037736,1858.4905660377358,0.0,1858.4905660377358,1858.4905660377358,0.7433962264150944,5.0,1.1150943396226414,13.333333333333332
ST001,SKU0070,0.27488151658767773,0.0,7,1.1298058662525352,4.932155830612082,6.856326446725826,0.0,8.246445497630331,5.497630331753554,5.497630331753554,0.0,30.0,5.497630331753554,20.0,10.0,20.0,5.497630331753554,549.7630331753554,0.0,549.7630331753554,549.7630331753554,0.2199052132701422,5.0000000000000036,0.3298578199052133,13.333333333333336
ST001,SKU0071,0.9241706161137441,0.0,7,3.5042740773014263,15.297872261677346,21.767066574473553,0.0,27.725118483412324,18.48341232227488,18.48341232227488,0.0,30.0,18.48341232227488,20.0,10.0,20.0,18.48341232227488,1848.341232227488,0.0,1848.341232227488,1848.341232227488,0.7393364928909953,5.0000000000000036,1.1090047393364928,13.333333333333332
ST001,SKU0072,0.5305164319248826,0.0,7,2.3662840496732738,10.329988559177583,14.04360358265176,0.0,15.915492957746478,10.610328638497652,10.610328638497652,0.0,30.0,10.610328638497652,20.0,10.0,20.0,10.610328638497652,1061.0328638497651,0.0,1061.0328638497651,1061.0328638497651,0.4244131455399061,5.0,0.6366197183098591,13.333333333333332
ST001,SKU0073,0.6384976525821596,0.0,7,2.5854859030648942,11.286911984325386,15.756395552400502,0.0,19.154929577464788,12.769953051643192,12.769953051643192,0.0,30.0,12.769953051643192,20.0,10.0,20.0,12.769953051643192,1276.9953051643192,0.0,1276.9953051643192,1276.9953051643192,0.5107981220657277,5.0000000000000036,0.7661971830985915,13.333333333333332
ST001,SKU0074,0.8909952606635071,0.0,7,3.7023113057574366,16.162401735442042,22.399368560086593,0.0,26.729857819905213,17.819905213270143,17.819905213270143,0.0,30.0,17.819905213270143,20.0,10.0,20.0,17.819905213270143,1781.9905213270142,0.0,1781.9905213270142,1781.9905213270142,0.7127962085308057,5.0,1.0691943127962085,13.333333333333332
ST001,SKU0075,0.6037735849056604,0.0,7,2.063812536414117,9.009552294615162,13.235967388954784,0.0,18.11320754716981,12.075471698113207,12.075471698113207,0.0,30.0,12.075471698113207,20.0,10.0,20.0,12.075471698113207,1207.5471698113206,0.0,1207.5471698113206,1207.5471698113206,0.4830188679245283,5.0000000000000036,0.7245283018867924,13.333333333333332
ST001,SKU0076,0.25,0.0,7,1.0111932794185456,4.414353808856178,6.164353808856178,0.0,7.5,5.0,5.0,0.0,30.0,5.0,20.0,10.0,20.0,5.0,500.0,0.0,500.0,500.0,0.2,5.0,0.3,13.333333333333332
ST001,SKU0077,0.976303317535545,0.0,7,3.604812601025572,15.73677214775418,22.570895370502996,0.0,29.28909952606635,19.5260663507109,19.5260663507109,0.0,30.0,19.5260663507109,20.0,10.0,20.0,19.5260663507109,1952.6066350710898,0.0,1952.6066350710898,1952.6066350710898,0.7810426540284361,5.0000000000000036,1.171563981042654,13.333333333333332
